,Entity_SubjectType_ClassificationCode,NameAlias_WholeName,Address_City,Address_CountryDescription,Address_Street
18877,person,,,,
18878,person,Виктор Феодосьевич  НОВОЖИЛОВ,,,
18879,person,Viktor Feodosyevich  NOVOZHILOV,,,
18880,person,Viktor Feodosievitj NOVOZJILOV,,,
18881,person,,,,
18882,person,Юрий Викторович АРХАРОВ,,,
18883,person,Yuri Viktorovich ARKHAROV,,,
18884,person,Jurij Viktorovitj ARCHAROV,,,
18885,person,,,,
18886,person,Александр Вячеславович  НОВЬЮХОВ,,,
18887,person,Alexander Vyacheslavovich  NOVIUKHOV,,,
18888,person,Aleksandr Vjatjeslavovitj NOVJUCHOV,,,
18889,person,,,,
18890,person,Андрей Анатольевич ШЕВЧЕНКО,,,
18891,person,Andrei Anatolyevich SHEVCHENKO,,,
18892,person,Andrej Anatoljevitj SJEVTJENKO,,,
18893,person,,,,
18894,person,Вячеслав Владимирович  НАГОВИЦЫН,,,
18895,person,Vyacheslav Vladimirovich  NAGOVITSYN,,,
18896,person,Vjatjeslav Vladimirovitj NAGOVITSYN,,,
18897,person,,,,
18898,person,Анатолий Дмитриевич  АРТАМОНОВ,,,
18899,person,Anatoly Dmitrievich  ARTAMONOV,,,
18900,person,Anatolij  Dmitrijevitj ARTAMONOV,,,
18901,person,,,,
18902,person,Алексей Владимирович СИНИЦЫН,,,
18903,person,Alexei Vladimirovich SINITSYN,,,
18904,person,Aleksej Vladimirovitj SINITSYN,,,
18905,person,,,,
18906,person,Михаил Александрович  АФАНАСОВ,,,
18907,person,Mikhail Alexandrovich  AFANASOV,,,
18908,person,Michail  Aleksandrovitj AFANASOV,,,
18909,person,,,,
18910,person,Ахмат Анзорович САЛПАГАРОВ,,,
18911,person,Akhmat Anzorovich SALPAGAROV,,,
18912,person,Achmat Anzorovitj SALPAGAROV,,,
18913,person,,,,
18914,person,Олег Александрович  АЛЕКСЕЕВ,,,
18915,person,Oleg Aleksandrovich ALEKSEEV,,,
18916,person,Oleg Aleksandrovitj  ALEKSEJEV,,,
18917,person,,,,
18918,person,Сергей Николаевич РЯБУХИН,,,
18919,person,Sergey Nikolayevich RYABUKHIN,,,
18920,person,Sergej Nikolajevitj RJABUCHIN,,,
18921,person,,,,
18922,person,Елена Владимировна  АФАНАСЬЕВА,,,
18923,person,Yelena Vladimirovna  AFANASEVA,,,
18924,person,Jelena  Vladimirovna AFANASIEVA,,,
18925,person,,,,
18926,person,Ирина Валерьевна РУКАВИШНИКОВА,,,
18927,person,Irina Valeryevna RUKAVISHNIKOVA,,,
18928,person,Irina Valerjevna RUKAVISJNIKOVA,,,
18929,person,,,,
18930,person,Александр Давыдович  БАШКИН,,,
18931,person,Alexander Davidovich BASHKIN,,,
18932,person,Aleksandr Davydovitj BASJKIN,,,
18933,person,,,,
18934,person,Григорий Алексеевич РАПОТА,,,
18935,person,Grigoriy Alexeyevich RAPOTA,,,
18936,person,Grigorij Alexejevitj RAPOTA,,,
18937,person,,,,
18938,person,Андрей Александрович  БАЗИЛЕВСКИЙ,,,
18939,person,Andrey Alexandrovich  BAZILEVSKY,,,
18940,person,Andrej  Aleksandrovitj BAZILEVSKIJ,,,
18941,person,,,,
18942,person,Мухарбек Ойбертович  БАРАХОЕВ,,,
18943,person,Mukharbek Oybertovich  BARAKHOYEV,,,
18944,person,Micharbek  Ojbertovitj BARACHOJEV,,,
18945,person,,,,
18946,person,Алексей Маратович ОРЛОВ,,,
18947,person,Alexei Maratovich ORLOV,,,
18948,person,Aleksej Maratovitj ORLOV,,,
18949,person,,,,
18950,person,Дина Ивановна ОЮН,,,
18951,person,Dina Ivanovna OYUN,,,
18952,person,Dina Ivanovna OJUN,,,
18953,person,,,,
18954,person,Анна Ивановна ОТКЕ,,,
18955,person,Anna Ivanovna OTKE,,,
18956,person,,,,
18957,person,Сергей Вячеславович  БЕЗДЕНЕЖНЫХ,,,
18958,person,Sergei Vyacheslavovich  BEZDENEZHNYKH,,,
18959,person,Sergej  Vjatjeslavovitj  BEZDENEZJNYCH,,,
18960,person,,,,
18961,person,Геннадий Иванович ОРДЕНОВ,,,
18962,person,Gennady Ivanovich ORDENOV,,,
18963,person,Gennadij Ivanovitj ORDENOV,,,
18964,person,,,,
18965,person,Александр Юрьевич  ПРОНЮШКИН,,,
18966,person,Alexander Yuryevich  PRONYUSHKIN,,,
18967,person,Aleksandr Jurjevitj PRONJUSJKIN,,,
18968,person,,,,
18969,person,Виктор Николаевич  БОНДАРЕВ,,,
18970,person,Viktor Nikolayevich BONDAREV,,,
18971,person,Viktor Nikolajevitj BONDAREV,,,
18972,person,,,,
18973,person,Дмитрий Сергеевич  ПЕРМИНОВ,,,
18974,person,Dmitry Sergeyevich PERMINOV,,,
18975,person,Dmitrij Sergejevitj PERMINOV,,,
18976,person,,,,
18977,person,Маргарита Николаевна  ПАВЛОВА,,,
18978,person,Margarita Nikolayevna PAVLOVA,,,
18979,person,Margarita Nikolajevna PAVLOVA,,,
18980,person,,,,
18981,person,Егор Афанасьевич БОРИСОВ,,,
18982,person,Yegor Afanasyevich BORISOV,,,
18983,person,Jegor Afanasievitj BORISOV,,,
18984,person,,,,
18985,person,Елена Алексеевна  ПЕРМИНОВА,,,
18986,person,Yelena Alekseyevna  PERMINOVA,,,
18987,person,Jelena Aleksejevna PERMINOVA,,,
18988,person,,,,
18989,person,Александр Юрьевич  БРЫКСИН,,,
18990,person,Alexander Yuryevich BRYKSIN,,,
18991,person,Aleksandr Jurjevitj BRYKSIN,,,
18992,person,,,,
18993,person,Алексей Константинович  ПУШКОВ,,,
18994,person,Alexei Konstantinovich  PUSHKOV,,,
18995,person,Aleksej Konstantinovitj PUSJKOV,,,
18996,person,,,,
18997,person,Елена Владимировна  ПИСАРЕВА,,,
18998,person,Elena Vladimirovna PISAREVA,,,
18999,person,Jelena Vladimirovna PISAREVA,,,
19000,person,,,,
19001,person,Михаил Владимирович  БЕЛОУСОВ,,,
19002,person,Mikhail Vladimirovich  BELOUSOV,,,
19003,person,Michail Vladimirovitj BELOUSOV,,,
19004,person,,,,
19005,person,Ирина Александровна  ПЕТИНА,,,
19006,person,Irina Alexandrovna PETINA,,,
19007,person,Irina Aleksandrovna PETINA,,,
19008,person,,,,
19009,person,Сергей Николаевич  ПЕРМИНОВ,,,
19010,person,Sergey Nikolayevich PERMINOV,,,
19011,person,Sergej Nikolajevitj PERMINOV,,,
19012,person,,,,
19013,person,Владимир Владимирович  ПОЛЕТАЕВ,,,
19014,person,Vladimir Vladimirovich  POLETAYEV,,,
19015,person,Vladimir Vladimirovitj POLETAJEV,,,
19016,person,,,,
19017,person,Сергей Владимирович  БЕРЁЗКИН,,,
19018,person,Sergei Vladimirovich BEREZKIN,,,
19019,person,Sergej Vladimirovitj  BERJOZKIN,,,
19020,person,,,,
19021,person,Александр Васильевич  РАКИТИН,,,
19022,person,Alexander Vasilyevich RAKITIN,,,
19023,person,Aleksandr Vasiljevitj RAKITIN,,,
19024,person,,,,
19025,person,Владимир Андреевич  БЕКЕТОВ,,,
19026,person,Vladimir Andreyevich BEKETOV,,,
19027,person,Vladimir Andrejevitj BEKETOV,,,
19028,person,,,,
19029,person,Елена Васильевна БИБИКОВА,,,
19030,person,Yelena Vasilyevna BIBIKOVA,,,
19031,person,Jelena Vasiljevna BIBIKOVA,,,
19032,person,,,,
19033,person,Андрей Владимирович  ЧЕРНЫШЁВ,,,
19034,person,Andrey Vladimirovich  CHERNYSHEV,,,
19035,person,Andrej  Vladimirovitj TJERNYSJOV,,,
19036,person,,,,
19037,person,Александр Владимирович  ДВОЙНЫХ,,,
19038,person,Alexander Vlademirovich  DVOINYKH,,,
19039,person,Aleksandr  Vladimirovitj DVOJNYCH,,,
19040,person,,,,
19041,person,Вадим Евгеньевич ДЕНЬГИН,,,
19042,person,Vadim Yevgenyevich DENGIN,,,
19043,person,Vadim Jevgenjevitj DENGIN,,,
19044,person,,,,
19045,person,Константин Константинович  ДОЛГОВ,,,
19046,person,Konstantin Konstantinovich  DOLGOV,,,
19047,person,Konstantin  Konstantinovitj DOLGOV,,,
19048,person,,,,
19049,person,Геннадий Егорович  ЕМЕЛЬЯНОВ,,,
19050,person,Gennady Egorovich  EMELYANOV,,,
19051,person,Gennadij  Jegorovitj JEMELJANOV,,,
19052,person,,,,
19053,person,Ольга Николаевна  ЕПИФАНОВА,,,
19054,person,Olga Nikolayevna EPIFANOVA,,,
19055,person,Olga Nikolajevna JEPIFANOVA,,,
19056,person,,,,
19057,person,Арсен Сулейманович  ФАДЗАЕВ,,,
19058,person,Arsen Suleymanovich  FADZAYEV,,,
19059,person,Arsen  Sulejmanovitj FADZAJEV,,,
19060,person,,,,
19061,person,Roman Arkadyevich ABRAMOVICH,,,
19062,person,Roman ABRAMOVIČ,,,
19063,person,Roman Arkadjevitj ABRAMOVITJ,,,
19064,person,Роман Аркадьевич Абрамович,,,
19065,person,,,,
19066,person,,,,
19067,person,German  Borisovich  KHAN,,,
19068,person,German Borisovitj CHAN,,,
19069,person,Герман Борисович Хан,,,
19070,person,,,,
19071,person,,,,
19072,person,Viktor Filippovich RASHNIKOV,,,
19073,person,Viktor Filippovitj RASJNIKOV,,,
19074,person,Виктор Филиппович Рашников,,,
19075,person,,,,
19076,person,,,,
19077,person,Alexey Viktorovich KUZMICHEV,,,
19078,person,Alksej Viktorovitj KUZMITJOV,,,
19079,person,Алексей Викторович Кузьмичёв,,,
19080,person,,,,
19081,person,,,,
19082,person,Alexander Nikolayevich SHOKHIN,UKR,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.LI.2022.087.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A087I%3ATOC
19083,person,Aleksander Nikolajevitj SJOCHIN,,,
19084,person,Александр Николаевич ШОХИН,,,
19085,person,,,,
19086,person,,,,
19087,person,Armen Sumbatovich GASPARYAN,,,
19088,person,Armen Sumbatovitj GASPARJAN,,,
19089,person,Армен Сумбатович ГAСПАРЯН,,,
19090,person,,,,
19091,person,,,,
19092,person,Artem Grigoryevich SHEYNIN,,,
19093,person,Artyom Grigoryevich SHEYNIN,,,
19094,person,Artjem Grigorijevitj SJEJNIN,,,
19095,person,Artjom Grigorijevitj SJEJNIN,,,
19096,person,Артём Григорьевич ШЕЙНИН,,,
19097,person,,,,
19098,person,,,,
19099,person,Dmitry Yevgenevich KULIKOV,,,
19100,person,Dmitrij Jevgenevitj KULIKOV,,,
19101,person,Дмитрий Евгеньевич КУЛИКОВ,,,
19102,person,,,,
19103,person,,,,
19104,person,Konstantin Lvovich ERNST,,,
19105,person,Konstantin Lvovitj ERNST,,,
19106,person,Константин Львович ЭРНСТ,,,
19107,person,,,,
19108,person,,,,
19109,person,Marina Vladimirovna SECHINA,,,
19110,person,Marina Vladimirovna SETJINA,,,
19111,person,Марина Владимировна СЕЧИНА,,,
19112,person,,,,
19113,person,,,,
19114,person,Suleyman Abusaidovich KERIMOV,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.LI.2022.087.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A087I%3ATOC,,
19115,person,Sulejman  Abusajdovitj KERIMOV,,,
19116,person,Сулейман Абусаидович  КЕРИМОВ,,,
19117,person,,,,
19118,person,,,,
19119,person,Tigran Oganesovich KHUDAVERDYAN,,,
19120,person,Tigran  Oganesovitj  CHUDAVERDJAN,,,
19121,person,Тигран Оганесович  ХУДАВЕРДЯН,,,
19122,person,,,,
19123,person,,,,
19124,person,Vladimir Valeryevich RASHEVSKIY,,,
19125,person,Vladimir Valerievich RASHEVSKY,,,
19126,person,Vladimir Valerievitj  RASJEVSKIJ,,,
19127,person,Владимир  Валерьевич РАШЕВСКИЙ,,,
19128,person,,,,
19129,person,,,,
19130,enterprise,RN AERO,,,
19131,enterprise,ROSNEFT AERO,,,
19132,enterprise,Роснефть-Аэро,,,
19133,enterprise,РН-Аэро,,,
19134,enterprise,,Moscow,,15
19135,enterprise,JSC ROSOBORONEXPORT,,,
19136,enterprise,AO  Рособоронэкспорт,,,
19137,enterprise,,Moscow,RUSSIAN FEDERATION,27 Stromynka Str.
19138,enterprise,JSC NPO High Precision Systems,,,
19139,enterprise,АО НПО Высокоточные комплексы,,,
19140,enterprise,,Moscow,RUSSIAN FEDERATION,7 Kievskaya Str.
19141,enterprise,JSC Kurganmashzavod,,,
19142,enterprise,ПАО Курганмашзавод,,,
19143,enterprise,,Kurgan,,17 1J Mashinostroitely Ave.
19144,enterprise,JSC Russian Helicopters,,,
19145,enterprise,AO Вертолеты России,,,
19146,enterprise,,Moscow,RUSSIAN FEDERATION,1 Bolshaya Pionerskaya Str.
19147,enterprise,PJSC United Aircraft Corporation,,,
19148,enterprise,ПАО Объединённая авиастроительная корпорация,,,
19149,enterprise,,Moscow,RUSSIAN FEDERATION,1 Bolshaya. Pionerskaya Str.
19150,enterprise,JSC United Shipbuilding Corporation,,,
19151,enterprise,АО Объединённая Судостроительная Корпорация,,,
19152,enterprise,,Moscow,RUSSIAN FEDERATION,11 Bolshaya Tatarskaya Str.
19153,enterprise,JSC Research and Production Corporation URALVAGONZAVOD,,,
19154,enterprise,АО “Научно-производственная корпорация УралВагонЗавод”,,,
19155,enterprise,,,,28 Vostochnoe shosse.
19156,enterprise,A.M. Gorky Zelenodolsk Plant,,,
19157,enterprise,JSC Zelenodolsk Shipyard,,,
19158,enterprise,АО “Зеленодольский завод имени А. М. Горького”,,,
19159,enterprise,Chantier naval de Zelenodolsk,,,
19160,enterprise,,Zelenodolsk,,5
19161,person,Aleksandr Petrovitj PETROV,,,
19162,person,Александр Петрович Петров,,,
19163,person,Alexander Petrovich PETROV,,,
19164,person,,,,
19165,enterprise,ПОДДРЪЖНИЦИ НА БОГ,,,
19166,enterprise,ПАРТИЗАНИ НА БОГ,,,
19167,enterprise,АНСАР АЛЛАХ,,,
19168,enterprise,АНСАРАЛЛАХ,,,
19169,enterprise,ХУТИ,,,
19170,enterprise,SUPPORTERS OF GOD,,,
19171,enterprise,PARTISANS OF GOD,,,
19172,enterprise,ANSAR ALLAH,,,
19173,enterprise,ANSARALLAH,,,
19174,enterprise,THE HOUTHIS,,,
19175,enterprise,boží pomocníci,,,
19176,enterprise,boží bojovníci,,,
19177,enterprise,Hútiové,,,
19178,enterprise,Partidarios de Dios,,,
19179,enterprise,Guerrilleros de Dios,,,
19180,enterprise,LOS HUZÍES,,,
19181,enterprise,die Huthis,,,
19182,enterprise,HOUTHIERNE,,,
19183,enterprise,Υποστηρικτές του Θεού,,,
19184,enterprise,Οπαδοί του Θεού,,,
19185,enterprise,ΧΟΥΘΙ,,,
19186,enterprise,HUTI,,,
19187,enterprise,SOUTIENS DE DIEU,,,
19188,enterprise,PARTISANS DE DIEU,,,
19189,enterprise,MOUVEMENT HOUTHISTE,,,
19190,enterprise,DIEVO RĖMĖJAI,,,
19191,enterprise,DIEVO ŠALININKAI,,,
19192,enterprise,HOUTHI grupuotė (HUSIAI),,,
19193,enterprise,GLI HOUTHI,,,
19194,enterprise,ISTEN TÁMOGATÓI,,,
19195,enterprise,ISTEN PARTIZÁNJAI,,,
19196,enterprise,A HÚSZIK,,,
19197,enterprise,Zwolennicy Boga,,,
19198,enterprise,Partyzanci Boga,,,
19199,enterprise,HUTI,,,
19200,enterprise,DE HOUTHI'S,,,
19201,enterprise,APOIANTES DE DEUS,,,
19202,enterprise,PARTIDÁRIOS DE DEUS,,,
19203,enterprise,OS HUTIS,,,
19204,enterprise,boží pomocníci,,,
19205,enterprise,boží bojovníci,,,
19206,enterprise,Húthíovci,,,
19207,enterprise,Mișcarea Houthi,,,
19208,enterprise,huthierna,,,
19209,enterprise,HUTHI-RYHMÄ,,,
19210,enterprise,HUTIJEVCI,,,
19211,person,Александр Александрович Михеев,,,
19212,person,Aleksander Aleksandrovitj MICHEJEV,,,
19213,person,Alexander Alexandrovich MIKHEEV,,,
19214,person,,,,
19215,person,,,,
19216,person,Andrej Valerijevitj RJUMIN,,,
19217,person,Андрей Валерьевич Рюмин,,,
19218,person,Andrey Valerievich RYUMIN,,,
19219,person,,,,
19220,person,,,,
19221,person,Алексей Евгеньевич ФИЛАТОВ,,,
19222,person,Alexey Yevgenevich FILATOV,,,
19223,person,Aleksej Jevgenjevič FILATOV,,,
19224,person,Aleksej Jevgenjevitj FILATOV,,,
19225,person,,,,
19226,person,,,,
19227,person,Игорь Венедиктович МАСЛОВ,,,
19228,person,Igor Venediktovich MASLOV,,,
19229,person,Igor Venediktovič MASLOV,,,
19230,person,Igor Venediktovitj MASLOV,,,
19231,person,,,,
19232,person,,,,
19233,person,Вячеслав Владимирович КАНТОР,,,
19234,person,Viatcheslav Vladimirovich KANTOR,,,
19235,person,Вячеслав Моше КАНТОР,,,
19236,person,Viatcheslav Moshe KANTOR,,,
19237,person,Vjatjeslav Vladimirovitj KANTOR,,,
19238,person,Vjatjeslav Mosje KANTOR,,,
19239,person,Vjačeslav Moše KANTOR,,,
19240,person,,,,
19241,person,,,,
19242,person,,,,
19243,person,,,,
19244,person,Aleksey PIMANOV,,,
19245,person,Alexei PIMANOV,,,
19246,person,Alexey Viktorovich PIMANOV,,,
19247,person,Алексей Викторович ПИМАНОВ,,,
19248,person,Aleksei Viktorovich PIMANOV,,,
19249,person,Aleksej Viktorovič PIMANOV,,,
19250,person,Aleksej Viktorovitj PIMANOV,,,
19251,person,,,,
19252,person,,,,
19253,person,Олег Борисович ДОБРОДЕЕВ,,,
19254,person,Oleg Borisovich DOBRODEEV,,,
19255,person,Oleg Borisovič DOBRODEJEV,,,
19256,person,Oleg Borisovitj DOBRODEJEV,,,
19257,person,,,,
19258,person,,,,
19259,person,Farkhad AKHMEDOV,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.110.01.0003.01.ENG&toc=OJ%3AL%3A2022%3A110%3ATOC,,
19260,person,Farhad AHMEDOV,,,
19261,person,,,,
19262,person,,,,
19263,person,Павел Николаевич ГУСЕВ,,,
19264,person,Pavel Nikolayevitch GUSEV,,,
19265,person,Pavel Nikolajevič GUSEV,,,
19266,person,Pavel Nikolajevitj GUSEV,,,
19267,person,,,,
19268,person,,,,
19269,person,Елена Петровна ТИМЧЕНКО,,,
19270,person,Elena Petrovna YERMAKOVA,,,
19271,person,Elena Petrovna ERMAKOVA,,,
19272,person,Elena Petrovna TIMCHENKO,,,
19273,person,Elena Petrovna TIMČENKO,,,
19274,person,Jelena Yermakova,,,
19275,person,Jelena Jermakova,,,
19276,person,Jelena Petrovna TIMTJENKO,,,
19277,person,Елена Петровна ЕРМАКОВА,,,
19278,person,,,,
19279,person,,,,
19280,person,Мария Владимировна ВОРОНЦОВА,,,
19281,person,Maria FAASSEN,,,
19282,person,Mariya VORONTSOVA,,,
19283,person,Maria Vladimirovna PUTINA,,,
19284,person,Maria Vladimirovna VORONTSOVA,,,
19285,person,Marija Vladimirovna PUTINA,,,
19286,person,Marija Vladimirovna VORONCOVA,,,
19287,person,Marija Vladimirovna  PUTINA,,,
19288,person,Marija Vladimirovna VORONTSOVA,,,
19289,person,,,,
19290,person,,,,
19291,person,Антон Валерьевич КУПРИН,,,
19292,person,Anton Valerevich KUPRIN,,,
19293,person,Anton Valerjevič KUPRIN,,,
19294,person,Anton Valerjevitj KUPRIN,,,
19295,person,Ольга АЙЗИМАН,,,
19296,person,Olga AYZIMAN,,,
19297,person,Olga AJZIMAN,,,
19298,person,Olga AJZIMAN,,,
19299,person,,,,
19300,person,,,,
19301,person,Михаил Aлександрович БАБАКОВ,,,
19302,person,Mikhail Alexandrovich BABAKOV,,,
19303,person,Mihail Aleksandrovič BABAKOV,,,
19304,person,Michail Aleksandrovitj BABAKOV,,,
19305,person,,,,
19306,person,Кирилл Николаевич ШАМАЛОВ,,,
19307,person,Kirill Nikolayevich SHAMALOV,,,
19308,person,Kiril Nikolajevič ŠAMALOV,,,
19309,person,Kirill Nikolajevitj SJAMALOV,,,
19310,person,,,,
19311,person,,,,
19312,person,Игорь Альбертович КЕСАЕВ,,,
19313,person,Igor Albertovich KESAEV,,,
19314,person,Igor Albertovič KESAJEV,,,
19315,person,Igor Albertovitj KESAJEV,,,
19316,person,,,,
19317,person,,,,
19318,person,Александр Николаевич ПЕТАЙКИН,,,
19319,person,Alexander Nikolaevich PETAYKIN,,,
19320,person,Aleksander Nikolajevič Petajkin,,,
19321,person,Aleksandr Nikolajevitj PETAJKIN,,,
19322,person,,,,
19323,person,,,,
19324,person,Aleksandr Aleksandrovich SHULGIN,,,
19325,person,Aleksander Aleksandrovič ŠULGIN,,,
19326,person,,,,
19327,person,,,,
19328,person,Екатерина Владимировна ТИХОНОВА,,,
19329,person,Катерина Владимировна ТИХОНОВА,,,
19330,person,Yekaterina Vladimirovna PUTINA,,,
19331,person,Yekaterina,,,
19332,person,Ekaterina Vladimirovna TIKHONOVA,,,
19333,person,Jekaterina Vladimirovna TICHONOVA,,,
19334,person,Katerina Vladimirovna TICHONOVA,,,
19335,person,Katarina Vladimirovna TIHONOVA,,,
19336,person,,,,
19337,person,,,,
19338,person,Евгений Борисoвич ЗУБИЦКИЙ,,,
19339,person,Evgeny Borisovich ZUBITSKIY,,,
19340,person,Jevgenij Borisovič ZUBICKI,,,
19341,person,Jevgenij Borisovitj ZUBITSKIJ,,,
19342,person,,,,
19343,person,,,,
19344,person,Сергей МИХАЙЛОВ,,,
19345,person,Sergei MIKHAILOV,,,
19346,person,Sergey Vladimirovich MIKHAILOV,,,
19347,person,Sergej Vladimirovič MIHAJLOV,,,
19348,person,Sergej MICHAJLOV,,,
19349,person,,,,
19350,person,,,,
19351,person,Александр Александрович МАЛЬКЕВИЧ,,,
19352,person,Alexander Alexandrovich MALKEVICH,,,
19353,person,Aleksander Aleksandrovič MALJKEVIČ,,,
19354,person,Aleksandr Aleksandrovitj MALKEVITJ,,,
19355,person,,,,
19356,person,,,,
19357,person,,,,
19358,person,,,,
19359,person,Саодат НАРЗИЕВА,,,
19360,person,Saodat NARZIEVA,,,
19361,person,Saodat NARZIJEVA,,,
19362,person,Saodat NARZIJEVA,,,
19363,person,,,,
19364,person,,,,
19365,person,Муса Юсупович БАЖАЕВ,,,
19366,person,Musa Yusupovich BAZHAEV,,,
19367,person,Musa Jusupovič BAŽAJEV,,,
19368,person,Musa Jusupovitj BAZJAJEV,,,
19369,person,,,,
19370,person,,,,
19371,person,Григорий Викторович БЕРЁЗКИН,,,
19372,person,Grigory Vikotorovitsj BEREZKIN,,,
19373,person,Grigorij Viktorovič BEREZKIN,,,
19374,person,Grigorij Viktorovitj BEREZKIN,,,
19375,person,,,,
19376,person,,,,
19377,person,Сергей Ашотович МНДОЯНЦ,,,
19378,person,Serguey Achotovich MNDOIANTS,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.110.01.0003.01.ENG&toc=OJ%3AL%3A2022%3A110%3ATOC,,
19379,person,Sergej Ašotovič MNDOJANC,,,
19380,person,Sergej Asjotovitj MNDOJANTS,,,
19381,person,,,,
19382,person,,,,
19383,person,Борис Романович РОТЕНБЕРГ,,,
19384,person,Boris Romanovich ROTENBERG,,,
19385,person,Boris Romanovič ROTENBERG,,,
19386,person,Boris Romanovitj ROTENBERG,,,
19387,person,,,,
19388,person,,,,
19389,person,,,,
19390,person,Игорь Аркадьевич РОТЕНБЕРГ,,,
19391,person,Igor Arkadyevich ROTENBERG,,,
19392,person,Igor Arkadjevič ROTENBERG,,,
19393,person,Igor Arkadjevitj ROTENBERG,,,
19394,person,,,,
19395,person,,,,
19396,person,Jekatarina IGNATOVA,,,
19397,person,Ekaterina IGNATOVA,,,
19398,person,Jekaterina IGNATOVA,,,
19399,person,,,,
19400,person,,,,
19401,person,Анастасия ИГНАТОВА,,,
19402,person,Anastasia IGNATOVA,,,
19403,person,Anastazija IGNATOVA,,,
19404,person,Anastasija IGNATOVA,,,
19405,person,,,,
19406,person,Lyudmila RUKAVISHIKOVA,,,
19407,person,Ljudmila RUKAVIŠIKOVA,,,
19408,person,,,,
19409,person,Юрий Борисович СЛЮСАРЬ,,,
19410,person,Yuri Borisovich SLYUSAR,UKR,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.110.01.0003.01.ENG&toc=OJ%3AL%3A2022%3A110%3ATOC
19411,person,Jurij Borisovič SLJUSAR,,,
19412,person,Jurij Borisovtij SLJUSAR,,,
19413,person,,,,
19414,person,,,,
19415,person,Said KERIMOV,,,
19416,person,,,,
19417,person,,,,
19418,person,Vladimir Leonidovich BOGDANOV,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.110.01.0003.01.ENG&toc=OJ%3AL%3A2022%3A110%3ATOC,,
19419,person,Vladimir Leonidovič BOGDANOV,,,
19420,person,Vladimir Leonidovitj BOGDANOV,,,
19421,person,Владимир Леонидович БОГДАНОВ,,,
19422,person,,,,
19423,person,,,,
19424,person,Герман Оскарович ГРЕФ,,,
19425,person,Herman Oskarovich GREF,,,
19426,person,German Oskarovich GREF,,,
19427,person,German Oskarovič GREF,,,
19428,person,German Oskarovitj GREF,,,
19429,person,,,,
19430,person,,,,
19431,person,Олег Владимирович ДЕРИПАСКА,,,
19432,person,Oleg Vladimirovich DERIPASKA,,,
19433,person,Oleg Vladimirovič DERIPASKA,,,
19434,person,Oleg Vladimirovitj DERIPASKA,,,
19435,person,,,,
19436,person,,,,
19437,person,Игорь Евгеньевич КОНАШЕНКОВ,,,
19438,person,Igor Evgenievich KONASHENKOV,,,
19439,person,Igor Evgenievič KONAŠENKOV,,,
19440,person,Igor Jevgenjevitj KONASJENKOV,,,
19441,person,,,,
19442,person,,,,
19443,person,Володимир Вiкторович ПАВЛЕНКО,,,
19444,person,Владимир Викторович ПАВЛЕНКО,,,
19445,person,Vladimir Viktorovich PAVLENKO,,,
19446,person,Volodymyr Viktorovitj PAVLENKO,,,
19447,person,Vladimir Viktorovitj PAVLENKO,,,
19448,person,,,,
19449,person,Александр Евгеньевич АНАНЧЕНКO,,,
19450,person,Alexander Yevgenevych ANANCHENKO,,,
19451,person,Aleksandr Jevgenjevitj ANANTJENKO,,,
19452,person,,,,
19453,person,Олексiй Олександрович ДIКIЙ,,,
19454,person,Алексей Александрович ДИКИЙ,,,
19455,person,Aleksei Alexandrovich DIKIY,,,
19456,person,Oleksij Oleksandrovytj DIKIJ,,,
19457,person,Aleksej Aleksandrovitj DIKIJ,,,
19458,person,,,,
19459,person,Iгор Юрiйович АНТИПОВ,,,
19460,person,Игорь Юрьевич АНТИПОВ,,,
19461,person,Igor Yurievich ANTIPOV,,,
19462,person,Ihor Jurijovytj ANTYPOV,,,
19463,person,Igor Jurjevitj ANTIPOV,,,
19464,person,,,,
19465,person,Артем Александрович КРАМАРЕНКО,,,
19466,person,Artem Alexandrovich KRAMARENKO,,,
19467,person,Artem Aleksandrovitj KRAMARENKO,,,
19468,person,,,,
19469,person,Володимир Миколайович АНТОНОВ,,,
19470,person,Владимир Николаевич АНТОНОВ,,,
19471,person,Vladimir Nikolaevich ANTONOV,,,
19472,person,Volodymyr Mykolajovytj ANTONOV,,,
19473,person,Vladimir Nikolajevitj ANTONOV,,,
19474,person,,,,
19475,person,Тетяна Вiкторiвна ПЕРЕВЕРЗЕВА,,,
19476,person,Татьяна Викторовна ПЕРЕВЕРЗЕВА,,,
19477,person,Tatyana Viktorovna PEREVERZEVA,,,
19478,person,Tetiana Viktorivna PEREVERZEVA,,,
19479,person,Tatiana Viktorovna PEREVERZEVA,,,
19480,person,,,,
19481,person,Євген Євгенович ЛАВРЕНОВ,,,
19482,person,Евгений Евгеньевич ЛАВРЕНОВ,,,
19483,person,Evgenij Evgenievich LAVRENOV,,,
