,Entity_SubjectType_ClassificationCode,NameAlias_WholeName,Address_City,Address_CountryDescription,Address_Street
13748,person,Дзмітрый Аляксандравіч КУРЬЯН,,,
13749,person,Dmitry Alexandrovich KURYAN,,,
13750,person,Dzmitry Aliaksandravich KURYAN,,,
13751,person,Dmitrij Aleksandrovitj KURJAN,,,
13752,person,Dzmitryj Aljaksandravitj KURJAN,,,
13753,person,,,,
13754,person,Алекса́ндр Ге́нрихович ТУРЧИ́Н,,,
13755,person,Алякса́ндр Ге́нрыхавіч ТУРЧЫ́Н,,,
13756,person,Alexandr  Henrihovich TURCHIN,,,
13757,person,Aliaksandr Henrykavich TURCHIN,,,
13758,person,Alexander Henrihovich TURCHIN,,,
13759,person,Aleksandr Genrichovitj TURTJIN,,,
13760,person,Aljaksandr Henrychavitj TURTJYN,,,
13761,person,Aleksandr Henrihovich TURCHIN,,,
13762,person,,,,
13763,person,Дмитрий Николаевич ШУМИЛИН,,,
13764,person,Дзмітрый Мікалаевіч ШУМІЛІН,,,
13765,person,Dmitry Nikolayevich SHUMILIN,,,
13766,person,Dzmitry Mikalaevich SHUMILIN,,,
13767,person,Dmitrij Nikolajevitj SJUMILIN,,,
13768,person,Dzmitryj Mikalajevitj SJUMILIN,,,
13769,person,,,,
13770,person,Виталий Иванович СТАСЮКЕВИЧ,,,
13771,person,Віталь Іванавіч СТАСЮКЕВІЧ,,,
13772,person,Vitalyi Ivanovich STASIUKEVICH,,,
13773,person,Vital Ivanavich STASIUKEVICH,,,
13774,person,Vitalij Ivanovitj STASIUKEVITJ,,,
13775,person,Vital Ivanavitj STASIUKEVITJ,,,
13776,person,,,,
13777,person,Сергей Леонидович КАЛИННИК,,,
13778,person,Сяргей Леанідавіч КАЛИННИК,,,
13779,person,Siarhei Leanidavich KALINNIK,,,
13780,person,Sergei Leonidovich KALINNIK,,,
13781,person,Sergej Leonidovitj KALINNIK,,,
13782,person,Siarhej Leanidavitj KALINNIK,,,
13783,person,,,,
13784,person,Вадим Сергеевич ПРИГАРА,,,
13785,person,Вадзім Сяргеевіч ПРЫГАРА,,,
13786,person,Vadzim Siarhaevich PRYGARA,,,
13787,person,Vadim Sergeyevich PRIGARA,,,
13788,person,Vadim Sergejevitj PRIGARA,,,
13789,person,Vadzim Siarhejevitj PRYHARA,,,
13790,person,,,,
13791,person,Александр Александрович ПЕТРАШ,,,
13792,person,Аляксандр Аляксандравіч ПЕТРАШ,,,
13793,person,Alexandr Alexandrovich PETRASH,,,
13794,person,Aliaksandr Aliaksandravich PIETRASH,,,
13795,person,Aleksandr Aleksandrovitj PETRASJ,,,
13796,person,Aljaksandr Aljaksandravitj PETRASJ,,,
13797,person,Alexander Alexandrovich PETRASH,,,
13798,person,,,,
13799,person,Андрей Александрович ЛАГУНОВИЧ,,,
13800,person,Андрэй Аляксандравіч ЛАГУНОВІЧ,,,
13801,person,Andrei Alexandrovich LAHUNOVICH,,,
13802,person,Andrei Aliaksandravich LAHUNOVICH,,,
13803,person,Andrej Aleksandrovitj LAGUNOVITJ,,,
13804,person,Andrej Aljaksandravitj LAHUNOVITJ,,,
13805,person,Елена Васильевна ЛИТВИНА,,,
13806,person,Алена Васільеўна ЛІТВІНА,,,
13807,person,Elena Vasilevna LITVINA,,,
13808,person,Alena Vasileuna LITVINA,,,
13809,person,Jelena Vasiljevna LITVINA,,,
13810,person,Alena Vasiljeuna LITVINA,,,
13811,person,Виктория Валерьевна ШАБУНЯ,,,
13812,person,Вікторыя Валер'еўна ШАБУНЯ,,,
13813,person,Victoria Valerevna SHABUNYA,,,
13814,person,Victoria Valeryeuna SHABUNYA,,,
13815,person,Viktorija Valerjevna SJABUNJA,,,
13816,person,Viktoryja Valerjeuna SJABUNJA,,,
13817,person,,,,
13818,person,Елена Александровна ЖИВИЦА,,,
13819,person,Алена Аляксандравна ЖЫВІЦА,,,
13820,person,Elena Alexandrovna ZHYVITSA,,,
13821,person,Alena Aliaksandravna ZHYVITSA,,,
13822,person,Jelena Aleksandrovna ZJIVITSA,,,
13823,person,Alena Aljaksandravna ZJYVITSA,,,
13824,person,,,,
13825,person,Наталья Анатольевна ДЕДКОВА,,,
13826,person,Наталля Анатольеўна ДЗЯДКОВА,,,
13827,person,Natalia Anatolievna DEDKOVA,,,
13828,person,Natallia Anatolievna DZIADKOVA,,,
13829,person,Natalja Anatoljevna DEDKOVA,,,
13830,person,Natallja Anatoljeuna DZIADKOVA,,,
13831,person,,,,
13832,person,Марина Аркадьевна ФЕДОРОВА,,,
13833,person,Марына Аркадзьеўна ФЁДАРАВА,,,
13834,person,Marina Arkadievna FEDOROVA,,,
13835,person,Maryna Arkadzeuna FIODARAVA,,,
13836,person,Marina Arkadjevna FEDOROVA,,,
13837,person,Maryna Arkadzjeuna FJODARAVA,,,
13838,person,,,,
13839,person,Юлия Чеславовна ГУСТЫР,,,
13840,person,Юлія Чаславаўна ГУСТЫР,,,
13841,person,Yulia Cheslavovna HUSTYR,,,
13842,person,Yulia Chaslavauna HUSTYR,,,
13843,person,Julija Tjeslavovna GUSTYR,,,
13844,person,Julija Tjaslavauna HUSTYR,,,
13845,person,,,,
13846,person,Елена Тимофеевна НЕКРАСОВА,,,
13847,person,Алена Цімафееўна НЯКРАСАВА,,,
13848,person,Elena Timofeyevna NEKRASOVA,,,
13849,person,Alena Tsimafeeuna NYAKRASAVA,,,
13850,person,Jelena Timofejevna NEKRASOVA,,,
13851,person,Alena Tsimafejeuna NJAKRASAVA,,,
13852,person,,,,
13853,person,Александр Васильевич ШАКУТИН,,,
13854,person,Аляксандр Васільевіч ШАКУЦІН,,,
13855,person,Alexander Vasilevich SHAKUTIN,,,
13856,person,Aliaksandr Vasilevich SHAKUTSIN,,,
13857,person,Aleksandr Vasiljevitj SJAKUTIN,,,
13858,person,Aljaksandr Vasiljevitj SJAKUTSIN,,,
13859,person,Alexandr Vasilevich SHAKUTIN,,,
13860,person,,,,
13861,person,Николай Николаевич ВОРОБЕЙ,,,
13862,person,Мікалай Мікалаевіч ВЕРАБЕЙ,,,
13863,person,Мікалай Мікалаевіч ВАРАБЕЙ,,,
13864,person,Nikolay Nikolaevich VOROBEY,,,
13865,person,Mikalai Mikalaevich VERABEI,,,
13866,person,Mikalai Mikalaevich VARABEI,,,
13867,person,Nikolaj Nikolajevitj VOROBEJ,,,
13868,person,Mikalaj Mikalajevitj VERABEJ,,,
13869,person,,,,
13870,enterprise,Белтехэкспорт,,,
13871,enterprise,Beltechexport,,,
13872,enterprise,Beltecheksport,,,
13873,enterprise,,Minsk,BELARUS,Nezavisimosti Ave. 86-B
13874,enterprise,ЗТАА “Дана Астра”,,,
13875,enterprise,ИООО “Дана Астра”,,,
13876,enterprise,Dana Astra,,,
13877,enterprise,,Minsk,,Peter Mstislavets St. 9
13878,enterprise,,,,
13879,enterprise,Главное хозяйственное управление,,,
13880,enterprise,GHU – Main Economic Department of the Presidential Administration,,,
13881,enterprise,GHU — den centrale økonomiske afdeling for præsidentens administration,,,
13882,enterprise,GHU – Hauptwirtschaftsabteilung der Präsidialverwaltung,,,
13883,enterprise,GHU – Departamento Económico Principal de la Administración Presidencial,,,
13884,enterprise,GHU – Κεντρική Υπηρεσία Οικονομικών του Προεδρικού Γραφείου,,,
13885,enterprise,GHU – Office central économique de l’administration présidentielle,,,
13886,enterprise,GHU – glavni odjel za gospodarstvo predsjedničke administracije,,,
13887,enterprise,GHU – prezidento administracijos Vyriausioji ūkio valdyba,,,
13888,enterprise,GHU – Prezidenta administrācijas galvenais ekonomikas departaments,,,
13889,enterprise,GHU – Az elnöki igazgatás gazdasági főosztálya,,,
13890,enterprise,GHU - Id-Dipartiment Ekonomiku Ewlieni tal-Amministrazzjoni Presidenzjali,,,
13891,enterprise,GHU – Dipartimento economico principale dell'amministrazione presidenziale,,,
13892,enterprise,GHU – Główny Urząd Gospodarczy administracji prezydenta,,,
13893,enterprise,GHU – Departamento Económico Principal da Administração Presidencial,,,
13894,enterprise,Departamentul economic general al Administrației Prezidențiale,,,
13895,enterprise,GHU – glavni gospodarski oddelek urada predsednika,,,
13896,enterprise,GHU – Hlavné ekonomické oddelenie prezidentskej kancelárie,,,
13897,enterprise,huvudavdelningen för ekonomi vid presidentens kansli,,,
13898,enterprise,GHU – Hoofdbureau economie van het presidentieel kabinet,,,
13899,enterprise,GHU – presidentin hallinnon päätalousosasto,,,
13900,enterprise,GHU – Hlavní hospodářská správa prezidentské kanceláře,,,
13901,enterprise,GHU – presidendi kantselei juhtiv majandusosakond,,,
13902,enterprise,,Minsk,BELARUS,Miasnikova St. 37
13903,enterprise,"""ООО """"Синезис""""""",,,
13904,enterprise,SYNESIS LLC,,,
13905,enterprise,,Moscow,RU,Mantulinskaya 24
13906,enterprise,,Minsk,BY,Platonova 20B
13907,enterprise,,,,
13908,enterprise,,,,
13909,enterprise,Агат-электромеханический завод,,,
13910,enterprise,AGAT electromechanical Plant OJSC,,,
13911,enterprise,Elektromehanski zavod OJSC,,,
13912,enterprise,Elektromehaanikatehas AGAT OJSC,,,
13913,enterprise,zakłady elektromechaniczne AGAT OJSC,,,
13914,enterprise,Fábrica eletromecânica AGAT OJSC,,,
13915,enterprise,Open vennootschap op aandelen AGAT electromechanical Plant,,,
13916,enterprise,,Minsk,BY,Nezavisimosti Ave. 115
13917,enterprise,140 ремонтный завод,,,
13918,enterprise,140 Repair Plant,,,
13919,enterprise,Remontni zavod,,,
13920,enterprise,Zakłady naprawcze 140,,,
13921,enterprise,,,UNKNOWN,
13922,enterprise,МЗКТ - Минский завод колёсных тягачей,,,
13923,enterprise,VOLAT,,,
13924,enterprise,MZKT,,,
13925,enterprise,,,UNKNOWN,
13926,person,Виктор Иванович СТАНИСЛАВЧИК,,,
13927,person,Віктар Іванавіч СТАНІСЛАЎЧЫК,,,
13928,person,Viktor Ivanovich STANISLAVCHIK,,,
13929,person,Viktar Ivanavich STANISLAUCHYK,,,
13930,person,Viktor Ivanovitj STANISLAVTJIK,,,
13931,person,Viktar Ivanavitj STANISLAUTJYK,,,
13932,person,,,,
13933,person,فيصل المقداد,,,
13934,person,Fayçal AL-MEQDAD,,,
13935,person,Fayçal MEQDAD,,,
13936,person,Fayçal AL-MEKDAD,,,
13937,person,Faisal AL-MEQDAD,,,
13938,person,Faisal MEQDAD,,,
13939,person,Faisal AL-MEKDAD,,,
13940,person,Fayçal MEKDAD,,,
13941,person,Faisal MEKDAD,,,
13942,person,,,,
13943,person,Евгений Викторович Пригожин,,,
13944,person,Yevgeniy Viktorovich PRIGOZHIN,,,
13945,person,,,,
13946,person,,,,
13947,person,Gholamreza SOLEIMANI,,,
13948,person,,,,
13949,person,,,,
13950,person,,,,
13951,person,,,,
13952,person,Hussain SALAMI,,,
13953,person,Hossein SALAMI,,,
13954,person,,,,
13955,person,,,,
13956,person,,,,
13957,person,,,,
13958,person,Hassan KARAMI,,,
13959,person,,,,
13960,person,Mohammad PAKPUR,,,
13961,person,Mohammad PAKPOUR,,,
13962,person,,,,
13963,person,,,,
13964,person,,,,
13965,person,Hossein ASHTARI,,,
13966,person,,,,
13967,person,,,,
13968,person,,,,
13969,person,,,,
13970,person,Gholamreza ZIAEI,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.LI.2021.124.01.0001.01.ENG&toc=OJ%3AL%3A2021%3A124I%3ATOC,,
13971,person,Hassan SHAHVARPOUR,,,
13972,person,,,,
13973,person,,,,
13974,person,Layla VASEGHI,,,
13975,person,Layla VASEQI,,,
13976,person,Leila VASEGHI,,,
13977,person,Leyla VASEGHI,,,
13978,person,,,,
13979,person,,,,
13980,person,,,,
13981,enterprise,Evin Prison,,,
13982,enterprise,затвор Evin,,,
13983,enterprise,Prisión de Evin,,,
13984,enterprise,Věznice Evín,,,
13985,enterprise,Evin-Gefängnis,,,
13986,enterprise,Φυλακή Evin,,,
13987,enterprise,Prison d’Evin,,,
13988,enterprise,Zatvor Evin,,,
13989,enterprise,Prigione di Evin,,,
13990,enterprise,Evino kalėjimas,,,
13991,enterprise,Il-Ħabs ta’ Evin,,,
13992,enterprise,Evingevangenis,,,
13993,enterprise,Więzienie Evin,,,
13994,enterprise,Prisão de Evin,,,
13995,enterprise,Închisoarea Evin,,,
13996,enterprise,Väznica Evin,,,
13997,enterprise,Zapor Evin,,,
13998,enterprise,Evinin vankila,,,
13999,enterprise,Evin-fängelset,,,
14000,enterprise,,Tehran,,
14001,enterprise,Greater Tehran Prison,,,
14002,enterprise,Hasanabad-e Qom Prison,,,
14003,enterprise,Greater Tehran Central Penitentiary,,,
14004,enterprise,Fashafouyeh Prison,,,
14005,enterprise,prisión de la zona de Teherán y extrarradio,,,
14006,enterprise,prisión de Hasanabad-e Qom,,,
14007,enterprise,penitenciaría central de Gran Teherán,,,
14008,enterprise,Prisión de Fashafouyeh,,,
14009,enterprise,затвор Fashafouyeh,,,
14010,enterprise,Velká teheránská věznice,,,
14011,enterprise,věznice Hasanabad-e Qom,,,
14012,enterprise,Velká teheránská ústřední věznice,,,
14013,enterprise,Věznice Fašafújeh,,,
14014,enterprise,Hasanabad-e Qom-Gefängnis,,,
14015,enterprise,Teheraner Zentralgefängnis,,,
14016,enterprise,Fashafouyeh-Gefängnis,,,
14017,enterprise,Κεντρική φυλακή της Τεχεράνης,,,
14018,enterprise,Φυλακή Hasanabad-e Qom,,,
14019,enterprise,Ανώτερο κεντρικό σωφρονιστικό ίδρυμα της Τεχεράνης,,,
14020,enterprise,Φυλακή Fashafouyeh,,,
14021,enterprise,prigione della Grande Teheran,,,
14022,enterprise,prigione di Hasanabad-e Qom,,,
14023,enterprise,penitenziario centrale della Grande Teheran,,,
14024,enterprise,Prigione Fashafouyeh,,,
14025,enterprise,zatvor Hasanabad-e Qom,,,
14026,enterprise,središnji kazneni centar u Teheranu,,,
14027,enterprise,Zatvor Fashafouyeh,,,
14028,enterprise,Prison de Fashafouyeh,,,
14029,enterprise,didysis Teherano kalėjimas,,,
14030,enterprise,Hasanabad-eQom kalėjimas,,,
14031,enterprise,didysis Teherano centrinis kalėjimas,,,
14032,enterprise,Kalėjimas „Fashafouyeh“,,,
14033,enterprise,Ħabs ta’ Hasanabad-e Qom,,,
14034,enterprise,Penitenzjarju Ċentrali ta’ Greater Tehran,,,
14035,enterprise,Il-Ħabs ta’ Fashafouyeh,,,
14036,enterprise,Ħabs ta’ Greater Tehran,,,
14037,enterprise,więzienie aglomeracji teherańskiej,,,
14038,enterprise,więzienie Hasanabad-e Qom,,,
14039,enterprise,główny zakład karny aglomeracji teherańskiej,,,
14040,enterprise,Więzienie Fashafouyeh,,,
14041,enterprise,Fashafouyehgevangenis,,,
14042,enterprise,Prisão da Grande Teerão,,,
14043,enterprise,Prisão Hasanabad-e Qom,,,
14044,enterprise,Penitenciária Central de Teerão,,,
14045,enterprise,Prisão de Fashafouyeh,,,
14046,enterprise,zapor Hasanabad-e Qom,,,
14047,enterprise,centralni zapor Teheran,,,
14048,enterprise,Zapor Fashafouyeh,,,
14049,enterprise,Väznica Fashafouyeh,,,
14050,enterprise,Închisoarea Fashafouyeh,,,
14051,enterprise,Fashafouyeh-fängelset,,,
14052,enterprise,Fashafouyehin vankila,,,
14053,enterprise,,Tehran,,Tehran Province
14054,enterprise,Gohar Dasht Prison,,,
14055,enterprise,Gorhardasht Prison,,,
14056,enterprise,Rajayi Shahr,,,
14057,enterprise,Reja’i Shahr,,,
14058,enterprise,Raja’i Shahr,,,
14059,enterprise,Rajaishahr,,,
14060,enterprise,Rajai Shahr Prison,,,
14061,enterprise,Rajaee Shahr Prison,,,
14062,enterprise,затвор Rajaee Shahr,,,
14063,enterprise,prisión de Gohar Dasht,,,
14064,enterprise,prisión de Gorhardasht,,,
14065,enterprise,prisión de Rajai Shahr,,,
14066,enterprise,Prisión de Rajaee Shahr,,,
14067,enterprise,věznice Gohar Dasht,,,
14068,enterprise,věznice Gorhardasht,,,
14069,enterprise,věznice Rajai Shahr,,,
14070,enterprise,Věznice Radžaj-Šahr,,,
14071,enterprise,Gohar-Dasht-Gefängnis,,,
14072,enterprise,Gorhardasht-Gefängnis,,,
14073,enterprise,Rajai-Shahr-Gefängnis,,,
14074,enterprise,Rajaee-Shahr-Gefängnis,,,
14075,enterprise,φυλακή Gohar Dasht,,,
14076,enterprise,φυλακή Gorhardasht,,,
14077,enterprise,Φυλακή Rajai Shahr,,,
14078,enterprise,Φυλακή Rajaee Shahr,,,
14079,enterprise,Prison de Rajaee Shahr,,,
14080,enterprise,zatvor Gohar Dasht,,,
14081,enterprise,zatvor Gorhardasht,,,
14082,enterprise,zatvor Rajai Shahr,,,
14083,enterprise,Zatvor Rajaee Shahr,,,
14084,enterprise,prigione Gohar Dasht,,,
14085,enterprise,prigione Gorhardasht,,,
14086,enterprise,prigione Rajai Shahr,,,
14087,enterprise,Prigione Rajaee Shahr,,,
14088,enterprise,Kalėjimas „Rajaee Shahr“,,,
14089,enterprise,Ħabs ta’ Rajai Shahr,,,
14090,enterprise,Il-Ħabs ta’ Rajaee Shahr,,,
14091,enterprise,Ħabs ta’ Gohar Dasht,,,
14092,enterprise,Ħabs ta’ Gorhardasht,,,
14093,enterprise,Rajaee Shahrgevangenis,,,
14094,enterprise,więzienie Rajai Shahr,,,
14095,enterprise,Więzienie Rajaee Shahr,,,
14096,enterprise,więzienie Gohar Dasht,,,
14097,enterprise,więzienie Gorhardasht,,,
14098,enterprise,Prisão de Gohar Dasht,,,
14099,enterprise,Prisão de Gorhardasht,,,
14100,enterprise,Prisão de Rajai Shahr,,,
14101,enterprise,Prisão de Rajaee Shahr,,,
14102,enterprise,Închisoarea Gohar Dasht,,,
14103,enterprise,Închisoarea Gorhardasht,,,
14104,enterprise,Închisoarea Rajai Shahr,,,
14105,enterprise,Închisoarea Rajaee Shahr,,,
14106,enterprise,zapor Gohar Dasht,,,
14107,enterprise,zapor Gorhardasht,,,
14108,enterprise,zapor Rajai Shahr,,,
14109,enterprise,Zapor Rajaee Shahr,,,
14110,enterprise,Väznica Rajaee Shahr,,,
14111,enterprise,Rajaee Shahr-fängelset,,,
14112,enterprise,Rajaee Shahrin vankila,,,
14113,enterprise,,,,Alborz Province
14114,person,Remigio CEBALLOS ICHASO,,,
14115,person,,,,
14116,person,,,,
14117,person,Omar José PRIETO FERNÁNDEZ,,,
14118,person,,,,
14119,person,,,,
14120,person,José Dionisio BRITO RODRÍGUEZ,,,
14121,person,,,,
14122,person,,,,
14123,person,José Bernabé GUTIÉRREZ PARRA,,,
14124,person,,,,
14125,person,,,,
14126,person,Luis Fernando DAMIANI BUSTILLOS,,,
14127,person,,,,
14128,person,Lourdes Benicia SUÁREZ ANDERSON,,,
14129,person,,,,
14130,person,Calixto Antonio ORTEGA RÍOS,,,
14131,person,,,,
14132,person,René Alberto DEGRAVES ALMARZA,,,
14133,person,Arcadio DELGADO ROSALES,,,
14134,person,,,,
14135,person,Carmen Auxiliadora ZULETA DE MERCHÁN,,,
14136,person,,,,
14137,person,Indira Maira ALFONZO IZAGUIRRE,,,
14138,person,,,,
14139,person,,,,
14140,person,Leonardo Enrique MORALES POLEO,,,
14141,person,Tania D’AMELIO CARDIET,,,
14142,person,,,,
14143,person,,,,
14144,person,,,,
14145,person,José Miguel DOMÍNGUEZ RAMÍREZ,,,
14146,person,,,,
14147,person,,,,
14148,person,Carlos Ramón Enrique CARVALLO GUEVARA,,,
14149,person,,,,
14150,person,Jesús Emilio VÁSQUEZ QUINTERO,,,
14151,person,,,,
14152,person,Carlos Enrique TERÁN HURTADO,,,
14153,person,,,,
14154,person,Manuel Eduardo PÉREZ URDANETA,,,
14155,person,,,,
14156,person,,,,
14157,person,,,,
14158,person,,,,
14159,person,Douglas Arnoldo RICO GONZÁLEZ,,,
14160,person,,,,
14161,person,,,,
14162,person,Александр Петрович КАЛАШНИКОВ,,,
14163,person,Alexandr Petrovich KALASHNIKOV,,,
14164,person,Alexander Petrovich KALASHNIKOV,,,
14165,person,Aleksandr Petrovitj KALASJNIKOV,,,
14166,person,Alexander Petrovitj KALASJNIKOV,,,
14167,person,,,,
14168,person,,,,
14169,person,Александр Иванович БАСТРЫКИН,,,
14170,person,Alexandr Ivanovich BASTRYKIN,,,
14171,person,Alexander Ivanovich BASTRYKIN,,,
14172,person,Alexandr Ivanovitj BASTRYKIN,,,
14173,person,Alexander Ivanovitj BASTRYKIN,,,
14174,person,,,,
14175,person,,,,
14176,person,Игорь Викторович КРАСНОВ,,,
14177,person,Igor Viktorovich KRASNOV,,,
14178,person,Igor Viktorovitj KRASNOV,,,
14179,person,,,,
14180,person,,,,
14181,person,Виктор Васильевич ЗОЛОТОВ,,,
14182,person,Viktor Vasilyevich ZOLOTOV,,,
14183,person,Viktor Vasilievich ZOLOTOV,,,
14184,person,Viktor Vasiljevitj ZOLOTOV,,,
14185,person,,,,
14186,person,,,,
14187,person,Sheikh Abukar,,,
14188,person,Ibrahim Afghan,,,
14189,person,Abukar Ali Aden,,,
14190,person,Abukar Ali Adan,,,
14191,person,,,,
14192,person,,,,
14193,person,,,,
14194,person,Abdiaziz Dubow Ali,,,
14195,person,Ayman Kabo,,,
14196,person,Nuh Ibrahim Abdi,,,
14197,person,Mo’alim Ayman,,,
14198,person,Ma’alim Ayman,,,
14199,person,Maalim Ayman,,,
14200,person,,,,
14201,person,,,UNKNOWN,
14202,person,,,,
14203,person,,,,
14204,person,Abdirahim Mohamed Warsame,,,
14205,person,Mahad Warsame Qalley Karate,,,
14206,person,Mahad Mohamed Ali Karate,,,
14207,person,Mahad Karate,,,
14208,person,,,,
14209,person,Sultan Saleh Aida Aida Zabin,,,
14210,person,Min Aung Hlaing,,,
14211,person,,,,
14212,person,,,,
14213,person,,,,
14214,person,Soe Win,,,
14215,person,,,,
14216,person,,,,
14217,person,Sein Win,,,
14218,person,,,,
14219,person,,,,
14220,person,U Thein Soe,,,
14221,person,Thein Soe,,,
14222,person,,,,
14223,person,,,,
14224,person,Mya Tun Oo,,,
14225,person,,,,
14226,person,,,,
14227,person,,,,
14228,person,Dwe Aung Lin,,,
14229,person,,,,
14230,person,,,,
14231,person,Ye Win Oo,,,
14232,person,,,,
14233,person,,,,
14234,person,Maung Maung Kyaw,,,
14235,person,,,,
14236,person,,,,
14237,person,Moe Myint Tun,,,
14238,person,,,,
14239,person,,,,
14240,person,Than Hlaing,,,
14241,person,,,,
14242,person,Myint Swe,,,
14243,person,,,,
14244,person,,,,
14245,person,朱海仑,,,
14246,person,ZHU Hailun,,,
14247,person,,,,
14248,person,,,,
14249,person,王君正,,,
14250,person,WANG Junzheng,,,
14251,person,,,,
14252,person,,,,
14253,person,王明山,,,
14254,person,WANG Mingshan,,,
14255,person,,,,
14256,person,,,,
14257,person,陈明国,,,
14258,person,CHEN Mingguo,,,
14259,person,,,,
14260,person,,,,
14261,person,정경택,,,
14262,person,CHO'NG,,,
14263,person,JONG Kyong-thaek,,,
14264,person,,,,
14265,person,,,,
14266,person,리영길,,,
14267,person,YI   Yo’ng-kil,,,
14268,person,RI  Yo’ng-kil,,,
14269,person,RI Yong Gi,,,
14270,person,RI Yong Gil,,,
14271,person,,,,
14272,person,,,,
14273,person,الرحيم الكاني عبد,,,
14274,person,Abd-al-Rahim AL-KANI,,,
14275,person,Abdul-Rahim AL-KANI,,,
14276,person,Abderrahim AL-KANI,,,
14277,person,,,,
14278,person,,,,
14279,person,,,,
14280,person,,,,
14281,person,Аюбхан Вахаевич КАТАЕВ,,,
14282,person,Аюб Вахаевич КАТАЕВ,,,
14283,person,Ayubkhan Vakhaevich KATAEV,,,
14284,person,Aiub Vakhaevich KATAEV,,,
14285,person,Ajubchan Vachajevitj KATAJEV,,,
14286,person,Ajub Vachajevitj KATAJEV,,,
14287,person,,,,
14288,person,,,,
14289,person,,,,
14290,person,Абузайд Джандарович ВИСМУРАДОВ,,,
14291,person,Abuzayed Dzhandarovich VISMURADOV,,,
14292,person,Abuzaid Dzhandarovich VISMURADOV,,,
14293,person,Abuzajd Dzjandarovitj VISMURADOV,,,
14294,person,,,,
14295,person,,,,
14296,person,Gabriel Moses LOKUJO,,,
14297,person,,,,
14298,enterprise,新疆生产建设兵团公安局,,,
14299,enterprise,Xinjiang Production and Construction Corps Public Security Bureau,,,
14300,enterprise,Úřad pro veřejnou bezpečnost při sin-ťiangském sboru pro produkci a budování,,,
14301,enterprise,Oficina de Seguridad Pública del Cuerpo de Producción y Construcción de Xinjiang,,,
14302,enterprise,Отдел за обществена сигурност на Xinjiang Production and Construction Corps,,,
14303,enterprise,Büro für öffentliche Sicherheit von Xinjiang Production and Construction Corps,,,
14304,enterprise,Xinjiangi tootmis- ja ehituskorpuse avalik julgeolekubüroo,,,
14305,enterprise,Bureau de sécurité publique du Corps de production et de construction du Xinjiang,,,
14306,enterprise,Σώμα Παραγωγών και Κατασκευών της Σιντζιάνγκ – Γραφείο Δημόσιας Ασφάλειας,,,
14307,enterprise,Sindziango gamybos ir statybos tarnybos viešojo saugumo biuras,,,
14308,enterprise,Ufficio per la pubblica sicurezza del Corpo di produzione e costruzione dello Xinjiang,,,
14309,enterprise,Bureau tas-Sigurtà Pubblika tal-Korp ta’ Produzzjoni u Kostruzzjoni ta’ Xinjiang,,,
14310,enterprise,A Hszincsiangi Gyártási és Építési Testület,,,
14311,enterprise,Biroul de securitate publică al Corpului de producție și de construcții din Xinjiang,,,
14312,enterprise,Gabinete de Segurança Pública do Corpo de Produção e Construção do Sinquião,,,
14313,enterprise,Biuro Bezpieczeństwa Publicznego Korpusu Produkcyjno-Budowlanego Sinciangu,,,
14314,enterprise,Xinjiangin tuotanto- ja rakennuskomennus-kunnan yleisen turvallisuuden osasto,,,
14315,enterprise,Úrad verejnej bezpečnosti Výrobného a stavebného zboru Sin-ťiang,,,
14316,enterprise,,Urumqi,CHINA,106 Guangming Road
14317,person,Mesut SEKERCI,,,
14318,person,,,,
14319,person,,,,
14320,person,,,,
14321,enterprise,조선민주주의인민공화국 중앙검찰소,,,
14322,enterprise,Office of the Prosecutor of the Democratic People’s Republic of Korea (DPRK),,,
14323,enterprise,Central Public Prosecutor’s Office,,,
14324,enterprise,Fiscalía de la República Popular Democrática de Corea (RPDC),,,
14325,enterprise,Fiscalía Central,,,
14326,enterprise,Служба на главния прокурор на Корейската народнодемократична република (КНДР),,,
14327,enterprise,Централна прокуратура,,,
14328,enterprise,Úřad státního zástupce Korejské lidově demokratické republiky (KLDR),,,
14329,enterprise,Nejvyšší státní zastupitelství,,,
14330,enterprise,Zentrale Staatsanwaltschaft,,,
14331,enterprise,Den Demokratiske Folkerepublik Nordkoreas (Nordkoreas) offentlige anklager,,,
14332,enterprise,Den centrale anklagemyndighed,,,
14333,enterprise,Keskprokuratuur,,,
14334,enterprise,Εισαγγελία της Λαοκρατικής Δημοκρατίας της Βόρειας Κορέας (ΛΔΒΚ),,,
14335,enterprise,Κεντρική Εισαγγελική Αρχή,,,
14336,enterprise,Bureau du procureur de la République populaire démocratique de Corée (RPDC),,,
14337,enterprise,Parquet central,,,
14338,enterprise,Procura della Repubblica popolare democratica di Corea (RPDC),,,
14339,enterprise,Procura centrale,,,
14340,enterprise,Korėjos Liaudies Demokratinės Respublikos (KLDR) prokuratūra,,,
14341,enterprise,Centrinė prokuratūra,,,
14342,enterprise,a Koreai Népi Demokratikus Köztársaság (KNDK) Ügyészsége,,,
14343,enterprise,Központi Ügyészség,,,
14344,enterprise,Uffiċċju tal-Prosekutur tar-Repubblika Demokratika tal-Poplu tal-Korea (RDPK),,,
14345,enterprise,Uffiċċju Ċentrali tal-Prosekutur Pubbliku,,,
14346,enterprise,Centraal Openbaar Ministerie,,,
14347,enterprise,Biuro Prokuratora Koreańskiej Republiki Ludowo-Demokratycznej (KRLD),,,
